year,month,max_temperature,avg_temperature,min_temperature,avg_wind_speed,precipitation,specific_humidity,AET,PDSI,soil_moisture
2017,5,13.99777016,7.582531025,1.167291885,2.919565635,64.4631695,0.0045888651143669,81.82144076545607,0.200588287,63.56377476
2017,6,16.88577956,10.66017924,4.434578927,3.001848023,93.63909517,0.0057079009813817,90.19713603,0.557749051,50.89596499
2017,7,20.02425155,13.50577912,6.987306686,2.639598128,70.53754742,0.0065711294096577,76.66079994878201,0.219235679,36.20024597
2017,8,21.20058765,14.19378342,7.186979185,2.664064468,70.04678707,0.0069769040195639,55.71405619617281,-0.405357963,26.69273598
2017,9,16.04059961,9.912771461,3.784943309,2.492280268,77.72161539,0.0058971885896493,44.64990054958818,-0.789969,27.1561055
2017,10,7.794183195,3.266936704,-1.260309787,2.989638805,102.7760871,0.00372125937411,26.71599652946466,-0.867509162,40.60104295
2017,11,-2.410515983,-6.111787033,-9.813058083,2.835210409,103.6922797,0.0020565353217684,2.103489438,-0.642484017,42.78964741
2017,12,-4.02013844,-8.33797361,-12.65580878,2.607306129,74.81944317,0.001576269380139,1.1212581993946162,-0.81413402,42.80981242
2018,1,-4.41948882,-8.435937729,-12.45238664,2.431765892,107.8290338,0.0018213722962365,1.5237900463827223,-0.492631468,43.08129178
2018,2,-4.855724075,-10.43663052,-16.01753696,2.656556031,70.5437452,0.0013225278005615,0.7245233173460145,-0.394254912,43.08598814
2018,3,0.534120508,-5.108308773,-10.75073805,2.695433855,56.18803893,0.0021483570644136,3.697518616256441,-0.353441036,44.84614071
2018,4,5.929055912,0.222526463,-5.484002986,2.994515157,51.96247066,0.0028744470619551,21.207533848721177,-0.105074919,60.21908656
2018,5,15.18809424,8.650934862,2.113775481,2.872288405,48.2611272,0.0049003710744106,91.45789011677805,-0.582386018,64.1522433
2018,6,16.97182435,10.92706091,4.882297481,2.904806589,78.40307948,0.0058701808931634,85.26064389668272,-0.518664473,49.52449716
2018,7,20.93686593,14.13041197,7.323958006,2.599525682,53.35177238,0.0071717839182493,71.10071303190043,-1.331457138,27.92894234
2018,8,20.00199837,13.45547067,6.908942974,2.852016384,64.37467446,0.0069167147082059,58.80999033403496,-1.605370061,22.03096639
2018,9,12.30087092,6.653483242,1.006095561,2.197735416,79.72221394,0.0047313611805941,43.9144154690764,-1.762481414,30.26504785
2018,10,7.805566728,3.044909319,-1.71574809,2.456045025,89.58523297,0.0037733667749361,20.82548628401713,-1.87555887,39.39918356
2018,11,0.413419923,-3.041142761,-6.495705445,2.332303285,96.98838598,0.0029896250092627,2.9829380187474617,-1.770806474,41.80726921
2018,12,-3.18829532,-7.031331214,-10.87436711,2.604292255,112.5421738,0.0019715474440325,2.1327546224226435,-1.496071008,42.02710044
2019,1,-1.652184307,-6.017899566,-10.38361482,2.311483642,93.64798088,0.002073743662679,2.083585864331698,-1.342077852,42.84210764
2019,2,-9.477606658,-14.43680796,-19.39600927,2.418402427,32.99851316,0.0009242545613343,0.9158657942401698,-1.806485441,42.84330918
2019,3,2.923007451,-2.478562614,-7.880132678,2.659505181,29.45383401,0.0021547346920375,6.188432618861152,-2.409323291,44.55012536
2019,4,8.162718787,2.513436606,-3.135845574,2.849352341,56.58212959,0.0029897165225456,43.46678580843994,-2.38457398,66.27644603
2019,5,15.45458515,9.388200527,3.321815902,2.66861826,34.1394574,0.0047374646516888,72.11282697944296,-3.116856745,48.8179295
2019,6,17.51276795,11.38237702,5.251986096,2.889939298,88.24303463,0.0060867944734543,81.74009804,-2.59690892,41.61739252
2019,7,19.9117178,13.64454681,7.377375817,2.285552111,105.0583161,0.0075214166720786,86.23438177,-1.433036709,42.02753405
2019,8,19.12252509,12.86363854,6.604751998,2.150702397,92.72023412,0.0070095902804868,71.85742917806867,-0.32065725,40.26888306
2019,9,15.18999273,9.437482036,3.68497134,2.173231918,93.86549658,0.0058572832069607,50.61792733589764,0.417474152,46.34669377
2019,10,6.682204665,2.207969808,-2.26626505,2.562744958,92.43017083,0.0034578760650852,20.03087011110313,0.694537892,53.3325
2019,11,1.554761188,-2.25102275,-6.056806688,2.467992124,114.2017196,0.0027020441237591,3.8080536314373945,1.267826504,55.00039918
2019,12,-1.721430079,-5.776031988,-9.830633897,2.617531697,101.8791023,0.0020861678283007,2.6112899682088693,1.256910892,56.1988524
2020,1,-6.459802889,-10.71627635,-14.97274982,2.833366628,127.1660957,0.0014735618676259,0.980160099519092,1.653870094,56.61129361
2020,2,-0.471391341,-5.46106659,-10.45074184,2.852945547,88.24153508,0.002044482804458,3.251480439530939,1.914938278,57.39985653
2020,3,-0.75214044,-6.140903031,-11.52966562,3.190634312,66.05533427,0.0018494902973904,4.535599093078548,1.871011836,58.29031296
2020,4,6.13215316,0.476492374,-5.179168412,3.090790683,41.59944999,0.0027524794755218,21.316466374025733,1.521383611,65.74336307
2020,5,13.64242137,7.558166142,1.473910912,2.878673342,60.12005571,0.0044877285800421,86.01314062656006,1.291748927,69.16036174
2020,6,16.67767371,10.50248695,4.327300195,2.83412716,105.0352762,0.0059643437378159,88.64207059729208,2.143123442,62.74295801
2020,7,19.49804831,13.22742592,6.956803537,2.629165144,107.3275634,0.007298425174438,91.55203734361542,3.039460142,54.1959045
2020,8,19.0466314,12.7476206,6.448609808,2.80595467,115.7054819,0.0068381509532066,69.45490181415563,3.778055573,47.24555266
2020,9,15.84760558,10.10403799,4.360470393,2.609870333,71.62057113,0.0060969629703428,49.73105357162117,3.237266044,43.33123322
2020,10,6.471887643,2.058250097,-2.355387449,2.70165381,103.81629,0.0035765251687304,18.32543005704539,3.394295667,55.14106647
2020,11,-0.045102624,-3.809229284,-7.573355944,2.992654613,130.9520898,0.0023600798067434,4.095989175917505,3.86780061,57.54096392
2020,12,-0.435940584,-4.411053315,-8.386166046,2.744749191,112.1175534,0.0022376254691216,4.871174731840664,3.877426245,58.18020796
2021,1,-1.813116365,-6.069655007,-10.32619365,2.92246978,107.3542076,0.0019743895621027,1.5707345640267307,3.664239052,58.44364761
2021,2,-6.629127843,-11.61868021,-16.60823257,2.790578332,77.60560539,0.0013143516185495,1.622298073790308,3.502519979,58.45209434
2021,3,1.986513612,-3.402360958,-8.791235529,3.194719765,85.53218277,0.0023639187218061,6.908477663683632,3.502844894,61.83874819
2021,4,7.052116215,1.396470299,-4.259175616,2.955102004,47.02999464,0.0028274313939026,32.44214375,2.856888336,69.07378282
2021,5,12.97071046,6.886399954,0.802089449,2.826894208,59.59206022,0.0042288440391195,78.64837742764125,2.398508146,65.50509458
2021,6,19.82336159,13.64824725,7.473132906,2.778530917,64.26006492,0.0066517118862438,82.89277008063696,1.555220647,42.17852394
2021,7,21.49872353,15.22805418,8.957384832,2.538599733,54.98115035,0.0073040409328618,65.40321254568651,0.395752451,27.69885829
2021,8,19.91105918,13.61207468,7.313090175,2.728084768,89.96153717,0.007221408686248,69.03081118,0.336553795,27.05125134
2021,9,14.87774948,9.134159721,3.390569967,2.872382147,127.237509,0.0056794158195328,50.3874842738749,0.878122097,39.49420068
2021,10,7.284165161,2.870534852,-1.543095457,2.968360214,105.1768715,0.0035554822151705,22.91701754120224,0.746291113,43.68905916
2021,11,1.408655181,-2.355510884,-6.119676949,3.011257459,149.7622088,0.0026372823024523,4.17329682,1.476006981,48.76200762
2021,12,-9.831481073,-13.8064773,-17.78147353,2.553752731,71.52220288,0.0010653044441415,0.495555658,1.066544916,48.77109375
2022,1,-4.714512133,-8.978382912,-13.24225369,2.783658168,114.2433902,0.0016868077915407,0.8842194087012432,1.438064483,48.78979174
2022,2,-1.227949022,-6.221089591,-11.21423016,2.86991622,91.12630875,0.0020059149946781,2.511936434690526,1.937118147,48.84560953
2022,3,2.551540949,-2.821983953,-8.195508856,2.935497314,68.00175896,0.002606747692599,6.949061471839138,1.717418236,53.10584604
2022,4,4.532394373,-1.083940867,-6.700276107,3.01371128,54.3886228,0.0024656900274227,15.869853206236703,1.965496353,58.91834366
2022,5,11.58042888,5.382757945,-0.81491299,2.845156805,73.74988173,0.0039497313161678,73.27686230583484,2.337692388,73.44842703
2022,6,17.62618782,11.49814852,5.37010922,2.607947586,90.18562359,0.006163012622867,91.97138220030445,2.718587768,61.85085761
2022,7,21.00531637,14.72252872,8.439741073,2.635029039,65.90473427,0.0075965403028621,79.70789560137185,2.364664607,37.91783909
2022,8,22.00193031,15.64807051,9.294210705,2.48075055,69.50667367,0.0080001083628524,62.75049208607737,1.80130734,28.49634283
2022,9,16.74507037,10.96265368,5.18023699,2.602002768,57.75704595,0.005962808736623,35.11395745593924,0.262501973,24.47056421
2022,10,11.14511753,6.752961141,2.360804753,2.957325534,97.2869872,0.004753038949283,28.528491220870684,-1.226059047,32.43375327
2022,11,-2.272350444,-6.021852979,-9.771355514,3.01050711,79.04071929,0.0018079512949365,2.1473874988026136,-1.992164535,33.28699654
2022,12,-9.217911998,-13.15552932,-17.09314664,2.483556008,66.84720604,0.0011234673908275,0.6535881548690607,-2.617547636,33.47306385
2023,1,-0.662528778,-4.926399557,-9.190270336,2.590219184,83.15395247,0.0022831773426287,1.919192084580867,-2.840825641,33.88049951
2023,2,-2.295495207,-7.288635358,-12.28177551,2.781900924,98.29021599,0.0018169708133429,1.952764918476516,-2.089063688,33.93755435
2023,3,-1.173251154,-6.546776474,-11.92030179,2.795422395,37.91102672,0.0018585609074831,3.5306148040838936,-2.469337418,35.29614726
2023,4,7.277940637,1.66160498,-3.954730678,3.009968061,64.50334674,0.0030623735384887,34.953551870671895,-2.062890644,64.93844537
2023,5,16.85934313,10.66167262,4.4640021,2.757642505,43.82960533,0.0053058697517559,81.71539519149566,-2.730431154,52.06104687
2023,6,18.71648413,12.58844566,6.460407197,2.812861752,69.56276659,0.0060043636068844,76.76316707209965,-2.974188292,35.40571989
2023,7,21.11548609,14.83269803,8.549909959,2.324595268,67.82480333,0.0076651787523345,75.20990485914488,-3.055714985,24.16577296
2023,8,21.11185902,14.75799921,8.404139412,2.3964615,67.94311768,0.0076270923936085,62.02896920651117,-2.942863292,20.97231292
2023,9,15.64941542,9.866998313,4.084581206,2.669430164,76.66499208,0.0056414584772425,41.42587476,-3.104078865,23.78689988
2023,10,8.719160821,4.32700485,-0.065151121,2.714992775,71.94304274,0.0039872419842408,23.80971874140761,-3.640511992,29.34924975
2023,11,2.946087917,-0.803413782,-4.552915482,2.819589361,100.6799266,0.0029532147737679,4.491784206144692,-3.712906687,33.58289406
2023,12,1.103695556,-2.833921764,-6.771539084,2.891214114,113.9422218,0.0024944894319743,3.150862722536291,-3.57820596,36.68330585
2024,1,-6.015869099,-10.2797403,-14.54361149,2.501675474,90.71114723,0.0015777963196905,1.5415743334925196,-3.647168152,36.7052893
2024,2,-0.996904426,-5.990045412,-10.9831864,2.464945855,50.11338752,0.001880709083587,2.397457910932095,-3.842138133,37.77850693
2024,3,1.587072806,-3.786452097,-9.159976999,2.852091096,45.00800784,0.0021928804898349,5.949159700555828,-4.090710944,39.81798291
2024,4,7.842005222,2.225669982,-3.390665258,2.96398966,49.13762072,0.0028708399426407,43.54370858934073,-4.079155991,55.78378141
2024,5,13.14155211,6.943881589,0.746211072,2.98865927,68.57955873,0.0041791907884831,67.81654520344989,-3.855159973,51.50656408
2024,6,16.67253243,10.54449355,4.416454669,2.682382232,83.93744713,0.0058327866240447,83.16146422057403,-3.25006967,44.35139828
2024,7,22.03203044,15.74924237,9.466454306,2.761140547,68.3859952,0.007406561865273,72.03849433013794,-3.177976774,28.60416501
2024,8,20.53188398,14.17802417,7.824164373,2.454139975,65.57140392,0.007243980900945,63.17509461905632,-3.155408056,22.74356832
2024,9,16.01021321,10.22779652,4.445379831,2.548170216,86.25691359,0.0059954150664959,43.992351839583655,-3.040430261,27.79785335
2024,10,7.702893671,3.3107377,-1.081418271,2.813003315,115.9274517,0.0038409196728311,23.20979087788149,-2.619022472,39.78209674
2024,11,-0.992652946,-4.742155064,-8.491657181,2.741641125,98.21345102,0.0022635310621534,2.8856302434499086,-2.319296078,42.3381603
2024,12,-1.029091067,-4.966708387,-8.904325707,2.505486841,95.15935407,0.0023884295866642,2.4338749057664155,-2.096166055,43.86637878
